date,time,area_name,area,residence,age,gender,population
20211110,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,39828
20211110,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,42459
20211110,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,28004
20211110,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,34468
20211110,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9697
20211110,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,5484
20211110,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,20288
20211110,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,32103
20211110,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,7753
20211110,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,25528
20211110,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,708
20211110,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1493
20211110,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,1897
20211111,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,14311
20211111,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6924
20211111,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,21579
20211111,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,25010
20211111,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,14546
20211111,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1318
20211111,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,4077
20211111,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,19099
20211111,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1855
20211111,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,37704
20211111,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11159
20211111,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,898
20211111,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,14778
20211111,1200,広島県 広島市東区 広島駅駅,513243783,-1,-1,-1,8826
20211111,1200,愛知県 名古屋市中区 栄町駅,523667022,-1,-1,-1,20393
20211111,1200,愛知県 常滑市 中部国際空港駅,523626351,-1,-1,-1,1260
20211111,1200,東京都 千代田区 大手町駅,533946211,-1,-1,-1,39754
20211111,1200,東京都 新宿区 新宿駅,533945254,-1,-1,-1,43668
20211111,1200,東京都 渋谷区 渋谷駅,533935961,-1,-1,-1,27202
20211111,1200,東京都 豊島区 池袋駅,533945764,-1,-1,-1,34861
20211111,1200,沖縄県 那覇市 県庁前駅,392725543,-1,-1,-1,9199
20211111,1200,石川県 金沢市 金沢駅,543665912,-1,-1,-1,6725
20211111,1200,神奈川県 川崎市幸区 川崎駅,533925354,-1,-1,-1,20152
20211111,1200,神奈川県 横浜市西区 横浜駅,533914594,-1,-1,-1,31253
20211111,1200,福岡県 北九州市小倉北区 小倉駅,503067602,-1,-1,-1,6647
20211111,1200,福岡県 福岡市博多区 博多駅,503033034,-1,-1,-1,24930
20211111,1200,群馬県 渋川市 渋川駅,543950804,-1,-1,-1,685
20211111,1200,長野県 北佐久郡軽井沢町 軽井沢駅,543845102,-1,-1,-1,1604
20211111,1200,静岡県 熱海市 熱海駅,523950261,-1,-1,-1,1840
20211112,1200,京都府 京都市下京区 京都駅,523536802,-1,-1,-1,16242
20211112,1200,京都府 京都市東山区 祇園四条駅,523546012,-1,-1,-1,6865
20211112,1200,兵庫県 神戸市中央区 旧居留地・大丸前駅,523501253,-1,-1,-1,23925
20211112,1200,北海道 札幌市中央区 さっぽろ駅,644142783,-1,-1,-1,25898
20211112,1200,千葉県 千葉市中央区 京成千葉駅,534030391,-1,-1,-1,14073
20211112,1200,千葉県 成田市 成田空港駅,534053104,-1,-1,-1,1208
20211112,1200,千葉県 浦安市 東京ディズニーランド･ステーション駅,533937601,-1,-1,-1,3668
20211112,1200,埼玉県 さいたま市大宮区 大宮駅,533964894,-1,-1,-1,21156
20211112,1200,大分県 別府市 別府駅,493174303,-1,-1,-1,1828
20211112,1200,大阪府 大阪市北区 梅田駅,523503492,-1,-1,-1,38524
20211112,1200,大阪府 大阪市浪速区 大阪難波駅,523503092,-1,-1,-1,11641
20211112,1200,大阪府 泉南郡田尻町 関西空港駅,513551291,-1,-1,-1,968
20211112,1200,宮城県 仙台市宮城野区 仙台駅,574037102,-1,-1,-1,15360
